"ocid","release_id","id","awardID","title","description","status","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays","amount","currency","dateSigned"
"ocds-5wno2w-RE-PU-CEE-2025-008-2504","RE-PU-CEE-2025-008-2504-2025-07-17T16:58:58.647Z-compiled","2272154-RE-PU-CEE-2025-008","8203477-RE-PU-CEE-2025-008","","","terminated","2025-07-11T00:00:00-05:00","2025-10-09T00:00:00-05:00","","90","60000.00","USD","2025-07-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ANDEC-2025-003-467908","RE-PU-ANDEC-2025-003-467908-2025-09-18T19:27:18.308Z-compiled","2280147-RE-PU-ANDEC-2025-003","8176714-RE-PU-ANDEC-2025-003","","","terminated","2025-09-24T00:00:00-05:00","2026-01-22T00:00:00-05:00","","120","72073.06","USD","2025-07-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMTTM-2025-02-393608","RE-PU-EPMTTM-2025-02-393608-2025-08-20T18:23:44.294Z-compiled","2276467-RE-PU-EPMTTM-2025-02","8198252-RE-PU-EPMTTM-2025-02","","","terminated","2025-08-19T00:00:00-05:00","2025-11-17T00:00:00-05:00","","90","35040.00","USD","2025-08-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESNACE-2025-003-2519","RE-PU-ESNACE-2025-003-2519-2025-08-21T18:41:32.333Z-compiled","2276673-RE-PU-ESNACE-2025-003","8204275-RE-PU-ESNACE-2025-003","","","terminated","2025-08-18T00:00:00-05:00","2025-09-07T00:00:00-05:00","","20","269114.73","USD","2025-08-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DNA-2025-004-178618","RE-PU-DNA-2025-004-178618-2025-09-11T19:52:09.172Z-compiled","2279192-RE-PU-DNA-2025-004","8190437-RE-PU-DNA-2025-004","","","terminated","2025-07-03T00:00:00-05:00","2026-05-29T00:00:00-05:00","","330","2720.00","USD","2025-07-03T00:00:00-05:00"
"ocds-5wno2w-RE-PU-FPL-DRPL-2025-00001-83294","RE-PU-FPL-DRPL-2025-00001-83294-2025-07-04T16:43:22.947Z-compiled","2270574-RE-PU-FPL-DRPL-2025-00001","8197543-RE-PU-FPL-DRPL-2025-00001","","","terminated","2025-07-04T00:00:00-05:00","2026-07-04T00:00:00-05:00","","365","2869.32","USD","2025-07-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNACH-2025-005-124774","RE-PU-UNACH-2025-005-124774-2025-07-09T17:50:23.065Z-compiled","2271064-RE-PU-UNACH-2025-005","8165601-RE-PU-UNACH-2025-005","","","terminated","2025-07-08T00:00:00-05:00","2025-07-18T00:00:00-05:00","","10","19702.91","USD","2025-07-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTMACH-2025-005-60177","RE-PU-UTMACH-2025-005-60177-2025-07-10T17:27:55.200Z-compiled","2271229-RE-PU-UTMACH-2025-005","8196517-RE-PU-UTMACH-2025-005","","","terminated","2025-09-08T00:00:00-05:00","2025-11-07T00:00:00-05:00","","60","7500.00","USD","2025-07-08T00:00:00-05:00"
"ocds-5wno2w-RE-PU-LICGUA-2025-00001-819223","RE-PU-LICGUA-2025-00001-819223-2025-07-08T17:48:28.266Z-compiled","2270864-RE-PU-LICGUA-2025-00001","8175292-RE-PU-LICGUA-2025-00001","","","terminated","2025-07-28T00:00:00-05:00","2026-07-28T00:00:00-05:00","","365","22100.00","USD","2025-07-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CSAEC-2025-01-87300","RE-PU-CSAEC-2025-01-87300-2025-07-21T17:07:23.133Z-compiled","2272661-RE-PU-CSAEC-2025-01","8166520-RE-PU-CSAEC-2025-01","","","terminated","2025-07-17T00:00:00-05:00","2025-08-01T00:00:00-05:00","","15","27547.50","USD","2025-07-17T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMASEO-EP-2025-003-276265","RE-PU-EMASEO-EP-2025-003-276265-2025-08-12T22:33:14.361Z-compiled","2273876-RE-PU-EMASEO-EP-2025-003","8196483-RE-PU-EMASEO-EP-2025-003","","","terminated","2025-07-28T00:00:00-05:00","2026-01-24T00:00:00-05:00","","180","473420.00","USD","2025-07-09T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPCOTSA-2025-001-432323","RE-PU-EPCOTSA-2025-001-432323-2025-09-20T19:16:21.109Z-compiled","2280465-RE-PU-EPCOTSA-2025-001","8210363-RE-PU-EPCOTSA-2025-001","","","terminated","2025-07-28T00:00:00-05:00","2025-07-31T00:00:00-05:00","","3","2232.14","USD","2025-07-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DD08D04QS-2025-00001-167462","RE-PU-DD08D04QS-2025-00001-167462-2025-07-16T16:57:24.571Z-compiled","2272122-RE-PU-DD08D04QS-2025-00001","8202975-RE-PU-DD08D04QS-2025-00001","","","terminated","2025-07-15T00:00:00-05:00","2025-08-14T00:00:00-05:00","","30","11800.00","USD","2025-07-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-DD08D04QS-2025-00001-167462","RE-PU-DD08D04QS-2025-00001-167462-2025-07-16T16:57:24.571Z-compiled","2272128-RE-PU-DD08D04QS-2025-00001","8202847-RE-PU-DD08D04QS-2025-00001","","","terminated","2025-07-15T00:00:00-05:00","2025-08-14T00:00:00-05:00","","30","4500.00","USD","2025-07-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPMMOP-2025-13-741823","RE-PU-EPMMOP-2025-13-741823-2025-07-23T17:00:51.762Z-compiled","2273014-RE-PU-EPMMOP-2025-13","8204860-RE-PU-EPMMOP-2025-13","","","terminated","2025-07-23T00:00:00-05:00","2026-11-20T00:00:00-05:00","","485","14980.00","USD","2025-07-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CJ-2025-002-48787","RE-PU-CJ-2025-002-48787-2025-07-18T17:01:56.403Z-compiled","2272355-RE-PU-CJ-2025-002","8206624-RE-PU-CJ-2025-002","","","terminated","2025-07-11T00:00:00-05:00","2026-07-11T00:00:00-05:00","","365","26919.24","USD","2025-07-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMC-L-2025-04-38760","RE-PU-GADMC-L-2025-04-38760-2025-07-08T17:48:27.475Z-compiled","2270842-RE-PU-GADMC-L-2025-04","8168809-RE-PU-GADMC-L-2025-04","","","terminated","2025-07-04T00:00:00-05:00","2026-07-04T00:00:00-05:00","","365","9540.00","USD","2025-07-04T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEEE-2025-009-52558","RE-PU-HEEE-2025-009-52558-2025-07-19T17:16:49.155Z-compiled","2272585-RE-PU-HEEE-2025-009","8205215-RE-PU-HEEE-2025-009","","","terminated","2025-07-16T00:00:00-05:00","2025-08-15T00:00:00-05:00","","30","56462.49","USD","2025-07-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SUBZONAAZUAY-2025-001-50866","RE-PU-SUBZONAAZUAY-2025-001-50866-2025-08-12T22:33:16.128Z-compiled","2274547-RE-PU-SUBZONAAZUAY-2025-001","8204843-RE-PU-SUBZONAAZUAY-2025-001","","","terminated","2025-07-30T00:00:00-05:00","2026-07-30T00:00:00-05:00","","365","155290.69","USD","2025-07-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UNAE-2025-008-607247","RE-PU-UNAE-2025-008-607247-2025-10-06T19:35:54.100Z-compiled","2273361-RE-PU-UNAE-2025-008","8206306-RE-PU-UNAE-2025-008","","","terminated","2025-07-24T00:00:00-05:00","2025-07-29T00:00:00-05:00","","5","8000.00","USD","2025-07-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UG-2025-004-55840","RE-PU-UG-2025-004-55840-2025-07-16T16:57:25.103Z-compiled","2272055-RE-PU-UG-2025-004","8206210-RE-PU-UG-2025-004","","","terminated","2025-07-15T00:00:00-05:00","2027-07-22T00:00:00-05:00","","737","35910.00","USD","2025-07-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOCH-2025-02-53390","RE-PU-ESPOCH-2025-02-53390-2025-06-23T16:57:05.454Z-compiled","2268632-RE-PU-ESPOCH-2025-02","8138750-RE-PU-ESPOCH-2025-02","","","terminated","2025-06-19T00:00:00-05:00","2026-06-19T00:00:00-05:00","","365","9293.00","USD","2025-06-19T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-007-868544","RE-PU-HGSQ-2025-007-868544-2025-07-16T16:57:15.990Z-compiled","2272091-RE-PU-HGSQ-2025-007","8157630-RE-PU-HGSQ-2025-007","","","terminated","2025-07-14T00:00:00-05:00","2025-08-18T00:00:00-05:00","","35","12600.00","USD","2025-07-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESNACE-2025-001-2519","RE-PU-ESNACE-2025-001-2519-2025-06-24T17:05:53.827Z-compiled","2268821-RE-PU-ESNACE-2025-001","8156232-RE-PU-ESNACE-2025-001","","","terminated","2025-06-24T00:00:00-05:00","2025-09-22T00:00:00-05:00","","90","459093.52","USD","2025-06-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ELEPCOSA-2025-016-32043","RE-PU-ELEPCOSA-2025-016-32043-2025-08-12T22:33:23.283Z-compiled","2273691-RE-PU-ELEPCOSA-2025-016","8208773-RE-PU-ELEPCOSA-2025-016","","","terminated","2025-07-25T00:00:00-05:00","2026-07-25T00:00:00-05:00","","365","17940.00","USD","2025-07-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPN-2025-006-45554","RE-PU-EPN-2025-006-45554-2025-08-19T17:51:27.804Z-compiled","2274270-RE-PU-EPN-2025-006","8209072-RE-PU-EPN-2025-006","","","terminated","2025-08-18T00:00:00-05:00","2025-12-16T00:00:00-05:00","","120","10967.50","USD","2025-07-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADPE-2025-01-32109","RE-PU-GADPE-2025-01-32109-2025-08-12T22:33:23.461Z-compiled","2275161-RE-PU-GADPE-2025-01","8206362-RE-PU-GADPE-2025-01","","","terminated","2025-08-08T00:00:00-05:00","2026-08-08T00:00:00-05:00","","365","64157.80","USD","2025-08-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HEJCA-2025-185-87497","RE-PU-HEJCA-2025-185-87497-2025-08-12T22:33:24.050Z-compiled","2274303-RE-PU-HEJCA-2025-185","8208865-RE-PU-HEJCA-2025-185","","","terminated","2025-07-24T00:00:00-05:00","2025-08-23T00:00:00-05:00","","30","3833256.96","USD","2025-07-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-021-54651","RE-PU-HCAM-2025-021-54651-2025-08-13T17:36:50.024Z-compiled","2275439-RE-PU-HCAM-2025-021","8214263-RE-PU-HCAM-2025-021","","","terminated","2025-08-01T00:00:00-05:00","2026-04-28T00:00:00-05:00","","270","251700.00","USD","2025-08-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTMACH-2025-004-60177","RE-PU-UTMACH-2025-004-60177-2025-07-10T17:27:54.098Z-compiled","2271221-RE-PU-UTMACH-2025-004","8175566-RE-PU-UTMACH-2025-004","","","terminated","2025-07-07T00:00:00-05:00","2025-08-06T00:00:00-05:00","","30","4979.65","USD","2025-07-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-PN-SZSDT-2025-00001-13416","RE-PU-PN-SZSDT-2025-00001-13416-2025-09-03T19:14:52.543Z-compiled","2278154-RE-PU-PN-SZSDT-2025-00001","8215149-RE-PU-PN-SZSDT-2025-00001","","","terminated","2025-07-25T00:00:00-05:00","2026-07-25T00:00:00-05:00","","365","150000.00","USD","2025-07-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSF-2025-002-390394","RE-PU-HGSF-2025-002-390394-2025-08-12T22:33:29.765Z-compiled","2274748-RE-PU-HGSF-2025-002","8215052-RE-PU-HGSF-2025-002","","","terminated","2025-07-31T00:00:00-05:00","2026-07-31T00:00:00-05:00","","365","16200.00","USD","2025-07-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSF-2025-002-390394","RE-PU-HGSF-2025-002-390394-2025-08-12T22:33:29.765Z-compiled","2274756-RE-PU-HGSF-2025-002","8215087-RE-PU-HGSF-2025-002","","","terminated","2025-07-31T00:00:00-05:00","2026-07-31T00:00:00-05:00","","365","105692.44","USD","2025-07-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTB-2025-001-86764","RE-PU-UTB-2025-001-86764-2025-07-12T17:13:46.065Z-compiled","2271598-RE-PU-UTB-2025-001","8195806-RE-PU-UTB-2025-001","","","terminated","2025-06-25T00:00:00-05:00","2025-07-25T00:00:00-05:00","","30","57000.00","USD","2025-06-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOL-2025-006-26822","RE-PU-ESPOL-2025-006-26822-2025-08-12T22:33:33.307Z-compiled","2273824-RE-PU-ESPOL-2025-006","8232856-RE-PU-ESPOL-2025-006","","","terminated","2025-07-30T00:00:00-05:00","2025-08-14T00:00:00-05:00","","15","16947.99","USD","2025-07-28T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MDMQ-2025-46001-41357","RE-PU-MDMQ-2025-46001-41357-2025-08-20T18:23:50.284Z-compiled","2276466-RE-PU-MDMQ-2025-46001","8225163-RE-PU-MDMQ-2025-46001","","","terminated","2025-08-08T00:00:00-05:00","2025-08-28T00:00:00-05:00","","20","23193.33","USD","2025-08-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CMIEZ-2025-001-84961","RE-PU-CMIEZ-2025-001-84961-2025-08-21T18:41:52.445Z-compiled","2276624-RE-PU-CMIEZ-2025-001","8225977-RE-PU-CMIEZ-2025-001","","","terminated","2025-07-22T00:00:00-05:00","2026-07-22T00:00:00-05:00","","365","2480.00","USD","2025-07-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-MIMG-2025-003-44856","RE-PU-MIMG-2025-003-44856-2025-07-22T17:04:48.566Z-compiled","2272541-RE-PU-MIMG-2025-003","8210449-RE-PU-MIMG-2025-003","","","terminated","2025-07-17T00:00:00-05:00","2025-07-27T00:00:00-05:00","","10","95005.96","USD","2025-07-17T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTN-2025-06-83514","RE-PU-UTN-2025-06-83514-2025-09-25T18:56:17.485Z-compiled","2273407-RE-PU-UTN-2025-06","8216820-RE-PU-UTN-2025-06","","","terminated","2025-07-24T00:00:00-05:00","2026-07-24T00:00:00-05:00","","365","297560.00","USD","2025-07-23T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ELEPCOSA-2025-018-32043","RE-PU-ELEPCOSA-2025-018-32043-2025-08-12T22:33:38.019Z-compiled","2274667-RE-PU-ELEPCOSA-2025-018","8222992-RE-PU-ELEPCOSA-2025-018","","","terminated","2025-07-31T00:00:00-05:00","2028-07-31T00:00:00-05:00","","1096","23892.23","USD","2025-07-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOCH-2025-10-53390","RE-PU-ESPOCH-2025-10-53390-2025-08-12T22:33:33.157Z-compiled","2275000-RE-PU-ESPOCH-2025-10","8213264-RE-PU-ESPOCH-2025-10","","","terminated","2025-08-06T00:00:00-05:00","2025-08-21T00:00:00-05:00","","15","9954.00","USD","2025-08-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADC-2025-24106-2616","RE-PU-GADC-2025-24106-2616-2025-08-12T22:33:35.717Z-compiled","2275222-RE-PU-GADC-2025-24106","8230073-RE-PU-GADC-2025-24106","","","terminated","2025-08-06T00:00:00-05:00","2027-08-06T00:00:00-05:00","","730","173311.89","USD","2025-08-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMCPZ-2025-013-2345","RE-PU-GADMCPZ-2025-013-2345-2025-08-15T17:45:58.990Z-compiled","2275755-RE-PU-GADMCPZ-2025-013","8211787-RE-PU-GADMCPZ-2025-013","","","terminated","2025-08-05T00:00:00-05:00","2028-07-20T00:00:00-05:00","","1080","95883.75","USD","2025-08-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-022-54651","RE-PU-HCAM-2025-022-54651-2025-08-22T18:41:36.672Z-compiled","2276578-RE-PU-HCAM-2025-022","8220824-RE-PU-HCAM-2025-022","","","terminated","2025-08-08T00:00:00-05:00","2027-08-08T00:00:00-05:00","","730","98983.00","USD","2025-08-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HCAM-2025-022-54651","RE-PU-HCAM-2025-022-54651-2025-08-22T18:41:36.672Z-compiled","2276726-RE-PU-HCAM-2025-022","8220828-RE-PU-HCAM-2025-022","","","terminated","2025-08-08T00:00:00-05:00","2027-08-08T00:00:00-05:00","","730","69120.00","USD","2025-08-07T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HPAS-2025-003-29340","RE-PU-HPAS-2025-003-29340-2025-10-06T19:35:54.362Z-compiled","2277869-RE-PU-HPAS-2025-003","8218333-RE-PU-HPAS-2025-003","","","terminated","2025-07-25T00:00:00-05:00","2025-08-09T00:00:00-05:00","","15","32826.15","USD","2025-07-25T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SEPS-2025-001-411160","RE-PU-SEPS-2025-001-411160-2025-07-18T17:01:57.389Z-compiled","2272482-RE-PU-SEPS-2025-001","8221287-RE-PU-SEPS-2025-001","","","terminated","2025-07-16T00:00:00-05:00","2025-07-31T00:00:00-05:00","","15","11609.94","USD","2025-07-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UC-2025-001-30951","RE-PU-UC-2025-001-30951-2025-08-12T22:33:38.747Z-compiled","2273990-RE-PU-UC-2025-001","8222262-RE-PU-UC-2025-001","","","terminated","2025-07-29T00:00:00-05:00","2025-08-28T00:00:00-05:00","","30","126415.00","USD","2025-07-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ESPOL-2025-005-26822","RE-PU-ESPOL-2025-005-26822-2025-08-30T19:07:35.004Z-compiled","2277739-RE-PU-ESPOL-2025-005","8234080-RE-PU-ESPOL-2025-005","","","terminated","2025-08-28T00:00:00-05:00","2025-09-02T00:00:00-05:00","","5","8067.82","USD","2025-08-28T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMAPASR-EP-2025-01-275027","RE-PU-EMAPASR-EP-2025-01-275027-2025-07-05T17:46:22.814Z-compiled","2270604-RE-PU-EMAPASR-EP-2025-01","8186265-RE-PU-EMAPASR-EP-2025-01","","","terminated","2025-07-01T00:00:00-05:00","2025-11-28T00:00:00-05:00","","150","19164.80","USD","2025-07-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMAPAL-EP-2025-02-271329","RE-PU-EMAPAL-EP-2025-02-271329-2025-08-14T17:42:22.118Z-compiled","2275622-RE-PU-EMAPAL-EP-2025-02","8204319-RE-PU-EMAPAL-EP-2025-02","","","terminated","2025-07-29T00:00:00-05:00","2026-01-13T00:00:00-05:00","","168","7956.00","USD","2025-07-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADGPA-2025-002-30745","RE-PU-GADGPA-2025-002-30745-2025-08-12T22:33:42.719Z-compiled","2275186-RE-PU-GADGPA-2025-002","8233499-RE-PU-GADGPA-2025-002","","","terminated","2025-07-30T00:00:00-05:00","2025-11-27T00:00:00-05:00","","120","53562.50","USD","2025-07-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMAR-2025-001-38602","RE-PU-GADMAR-2025-001-38602-2025-08-12T22:33:39.656Z-compiled","2273969-RE-PU-GADMAR-2025-001","8229431-RE-PU-GADMAR-2025-001","","","terminated","2025-07-29T00:00:00-05:00","2026-07-29T00:00:00-05:00","","365","35711.26","USD","2025-07-29T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-008-868544","RE-PU-HGSQ-2025-008-868544-2025-08-30T19:07:35.835Z-compiled","2277786-RE-PU-HGSQ-2025-008","8231252-RE-PU-HGSQ-2025-008","","","terminated","2025-08-22T00:00:00-05:00","2027-08-22T00:00:00-05:00","","730","477990.00","USD","2025-08-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSQ-2025-008-868544","RE-PU-HGSQ-2025-008-868544-2025-08-30T19:07:35.835Z-compiled","2277789-RE-PU-HGSQ-2025-008","8231248-RE-PU-HGSQ-2025-008","","","terminated","2025-08-22T00:00:00-05:00","2027-08-22T00:00:00-05:00","","730","1233418.09","USD","2025-08-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMSERVINGEP-2025-0001-575548","RE-PU-EMSERVINGEP-2025-0001-575548-2025-08-12T22:33:34.906Z-compiled","2274641-RE-PU-EMSERVINGEP-2025-0001","8226497-RE-PU-EMSERVINGEP-2025-0001","","","terminated","2025-08-06T00:00:00-05:00","2025-08-21T00:00:00-05:00","","15","36267.00","USD","2025-08-05T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADMUR-2025-005-2485","RE-PU-GADMUR-2025-005-2485-2025-07-16T16:57:22.625Z-compiled","2272101-RE-PU-GADMUR-2025-005","8180437-RE-PU-GADMUR-2025-005","","","terminated","2025-07-15T00:00:00-05:00","2025-12-22T00:00:00-05:00","","160","12636.29","USD","2025-07-15T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZT-2025-002-98040","RE-PU-SZT-2025-002-98040-2025-08-12T22:33:44.800Z-compiled","2274178-RE-PU-SZT-2025-002","8233697-RE-PU-SZT-2025-002","","","terminated","2025-07-31T00:00:00-05:00","2026-07-31T00:00:00-05:00","","365","19000.00","USD","2025-07-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GADC-2025-24108-2616","RE-PU-GADC-2025-24108-2616-2025-08-20T18:24:07.212Z-compiled","2275608-RE-PU-GADC-2025-24108","8233719-RE-PU-GADC-2025-24108","","","terminated","2025-08-06T00:00:00-05:00","2027-08-06T00:00:00-05:00","","730","539176.76","USD","2025-08-06T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EENORTE-2025-054-3243","RE-PU-EENORTE-2025-054-3243-2025-08-25T18:48:34.722Z-compiled","2277041-RE-PU-EENORTE-2025-054","8236439-RE-PU-EENORTE-2025-054","","","terminated","2025-08-19T00:00:00-05:00","2025-09-13T00:00:00-05:00","","25","25984.77","USD","2025-08-18T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ETAPA-2025-05-312203","RE-PU-ETAPA-2025-05-312203-2025-09-25T18:56:22.512Z-compiled","2281017-RE-PU-ETAPA-2025-05","8251007-RE-PU-ETAPA-2025-05","","","terminated","2025-09-01T00:00:00-05:00","2026-09-01T00:00:00-05:00","","365","399947.00","USD","2025-08-26T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGISD-2025-001-519694","RE-PU-HGISD-2025-001-519694-2025-07-23T17:00:48.270Z-compiled","2273055-RE-PU-HGISD-2025-001","8195020-RE-PU-HGISD-2025-001","","","terminated","2025-07-17T00:00:00-05:00","2026-07-17T00:00:00-05:00","","365","37728.23","USD","2025-07-17T00:00:00-05:00"
"ocds-5wno2w-RE-PU-IGM-2025-002-36136","RE-PU-IGM-2025-002-36136-2025-09-04T18:36:04.410Z-compiled","2278276-RE-PU-IGM-2025-002","8225883-RE-PU-IGM-2025-002","","","terminated","2025-09-03T00:00:00-05:00","2025-10-18T00:00:00-05:00","","45","140690.00","USD","2025-08-14T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UINPIAW23-2025-002-959480","RE-PU-UINPIAW23-2025-002-959480-2025-07-15T16:58:03.682Z-compiled","2271790-RE-PU-UINPIAW23-2025-002","8200739-RE-PU-UINPIAW23-2025-002","","","terminated","2025-07-10T00:00:00-05:00","2025-08-09T00:00:00-05:00","","30","16000.00","USD","2025-07-10T00:00:00-05:00"
"ocds-5wno2w-RE-PU-GGADM-2025-00001-21627","RE-PU-GGADM-2025-00001-21627-2025-08-12T22:33:50.049Z-compiled","2273569-RE-PU-GGADM-2025-00001","8237597-RE-PU-GGADM-2025-00001","","","terminated","2025-07-24T00:00:00-05:00","2025-09-07T00:00:00-05:00","","45","17250.00","USD","2025-07-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSF-2025-004-390394","RE-PU-HGSF-2025-004-390394-2025-09-03T19:15:00.072Z-compiled","2278189-RE-PU-HGSF-2025-004","8232987-RE-PU-HGSF-2025-004","","","terminated","2025-09-01T00:00:00-05:00","2026-09-01T00:00:00-05:00","","365","20646.95","USD","2025-09-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-HGSF-2025-004-390394","RE-PU-HGSF-2025-004-390394-2025-09-03T19:15:00.072Z-compiled","2278192-RE-PU-HGSF-2025-004","8232957-RE-PU-HGSF-2025-004","","","terminated","2025-09-01T00:00:00-05:00","2026-09-01T00:00:00-05:00","","365","26114.00","USD","2025-09-01T00:00:00-05:00"
"ocds-5wno2w-RE-PU-UTEQ-2025-01-74130","RE-PU-UTEQ-2025-01-74130-2025-08-12T22:33:32.991Z-compiled","2274084-RE-PU-UTEQ-2025-01","8230045-RE-PU-UTEQ-2025-01","","","terminated","2025-07-24T00:00:00-05:00","2025-07-29T00:00:00-05:00","","5","623886.03","USD","2025-07-24T00:00:00-05:00"
"ocds-5wno2w-RE-PU-ANDEC-2025-004-467908","RE-PU-ANDEC-2025-004-467908-2025-08-12T22:33:55.374Z-compiled","2273779-RE-PU-ANDEC-2025-004","8235829-RE-PU-ANDEC-2025-004","","","terminated","2025-07-24T00:00:00-05:00","2027-07-24T00:00:00-05:00","","730","358848.00","USD","2025-07-22T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CELECEP-2025-04246-238940","RE-PU-CELECEP-2025-04246-238940-2025-08-12T22:32:25.687Z-compiled","2273340-RE-PU-CELECEP-2025-04246","8196403-RE-PU-CELECEP-2025-04246","","","terminated","2025-07-18T00:00:00-05:00","2026-06-23T00:00:00-05:00","","340","14631920.24","USD","2025-07-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-CELECEP-2025-04246-238940","RE-PU-CELECEP-2025-04246-238940-2025-08-12T22:32:25.687Z-compiled","2273344-RE-PU-CELECEP-2025-04246","8196425-RE-PU-CELECEP-2025-04246","","","terminated","2025-07-18T00:00:00-05:00","2026-06-23T00:00:00-05:00","","340","5332503.00","USD","2025-07-11T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EEPGSA-2025-01-3208","RE-PU-EEPGSA-2025-01-3208-2025-08-12T22:33:49.770Z-compiled","2274059-RE-PU-EEPGSA-2025-01","8238335-RE-PU-EEPGSA-2025-01","","","terminated","2025-07-30T00:00:00-05:00","2026-01-29T00:00:00-05:00","","183","12375.00","USD","2025-07-30T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EPN-2025-008-45554","RE-PU-EPN-2025-008-45554-2025-09-26T18:54:40.799Z-compiled","2281293-RE-PU-EPN-2025-008","8241391-RE-PU-EPN-2025-008","","","terminated","2025-09-12T00:00:00-05:00","2025-09-27T00:00:00-05:00","","15","16500.00","USD","2025-09-12T00:00:00-05:00"
"ocds-5wno2w-RE-PU-SZE-2025-0002-110642","RE-PU-SZE-2025-0002-110642-2025-08-12T22:33:55.104Z-compiled","2274264-RE-PU-SZE-2025-0002","8233767-RE-PU-SZE-2025-0002","","","terminated","2025-07-31T00:00:00-05:00","2026-07-31T00:00:00-05:00","","365","90000.00","USD","2025-07-31T00:00:00-05:00"
"ocds-5wno2w-RE-PU-EMAPA-I-2025-006-316213","RE-PU-EMAPA-I-2025-006-316213-2025-09-23T18:57:54.414Z-compiled","2280775-RE-PU-EMAPA-I-2025-006","8217499-RE-PU-EMAPA-I-2025-006","","","terminated","2025-07-30T00:00:00-05:00","2026-07-30T00:00:00-05:00","","365","29000.00","USD","2025-07-30T00:00:00-05:00"
